ecod_score,ecod_labels
16.754000537689972,0
37.21906350524737,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
13.628615990456913,0
19.810249557257613,0
16.952930663535785,0
16.754000537689972,0
16.754000537689972,0
26.904479761925266,1
16.754000537689972,0
14.40406832181025,0
20.110250676089414,0
16.754000537689972,0
16.754000537689972,0
25.609224657120112,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
13.61295253611533,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
13.07424728084169,0
20.143949788698897,0
19.42467992514957,0
21.678362539883764,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
14.53670418164751,0
17.515947834003075,0
21.614707234551393,1
28.797424344683677,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
14.890076070978061,0
17.683780201575185,0
16.754000537689972,0
16.184687913483113,0
16.754000537689972,0
39.23992242835554,1
16.754000537689972,0
16.323830885838703,0
16.754000537689972,0
25.23248826244019,1
14.53670418164751,0
17.515947834003075,0
17.530464300899748,0
21.614707234551393,1
14.890076070978061,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
13.81361797213931,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
22.13615529660842,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
13.420225601762708,0
12.746239232424243,0
11.62710519942926,0
11.884902047485939,0
16.754000537689972,0
16.754000537689972,0
18.271493582071738,0
11.084427575233935,0
17.330654631133292,0
14.118370643185536,0
16.415952521123305,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
24.034419514585558,1
16.754000537689972,0
14.40406832181025,0
20.110250676089414,0
17.615290502906632,0
19.715411118639814,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
26.708884121829954,1
16.754000537689972,0
21.747902106716296,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
26.708884121829954,1
16.754000537689972,0
15.117396146980619,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.544437847373974,0
16.754000537689972,0
16.754000537689972,0
15.575335619437315,0
24.397649623686902,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
22.604843109927565,1
16.754000537689972,0
19.29383305457293,0
16.754000537689972,0
19.74844561158169,0
25.6358382113353,1
24.03274122395434,1
19.094314254859377,0
21.62383419187463,1
31.177321304751967,1
23.935314737999693,1
16.76747311885069,0
22.470102999404485,1
16.754000537689972,0
16.754000537689972,0
31.355433360191512,1
12.824670880324406,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
20.75529793625289,0
22.152200823495097,1
18.251961746630727,0
15.437069545140723,0
17.76938329125782,0
20.70061533213156,0
20.70061533213156,0
20.70061533213156,0
20.70061533213156,0
20.70061533213156,0
20.70061533213156,0
20.70061533213156,0
16.754000537689972,0
20.70061533213156,0
16.754000537689972,0
20.70061533213156,0
16.754000537689972,0
20.70061533213156,0
16.754000537689972,0
26.426211886276754,1
20.70061533213156,0
20.70061533213156,0
20.70061533213156,0
16.754000537689972,0
19.847996652528913,0
37.766942797468765,1
30.395226458118344,1
20.70061533213156,0
16.754000537689972,0
20.70061533213156,0
16.754000537689972,0
20.70061533213156,0
26.262887925571828,1
16.754000537689972,0
20.70061533213156,0
16.754000537689972,0
20.03480225803163,0
20.70061533213156,0
16.754000537689972,0
20.70061533213156,0
20.073362975883217,0
20.70061533213156,0
20.70061533213156,0
11.911088922711661,0
20.70061533213156,0
27.74400774372425,1
20.70061533213156,0
26.37304025431031,1
16.1786306652333,0
16.1786306652333,0
21.381145490446762,0
21.029287612295274,0
25.124235464524713,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
18.75779531048853,0
17.812264178277452,0
17.812264178277452,0
17.812264178277452,0
18.75779531048853,0
17.812264178277452,0
18.75779531048853,0
17.812264178277452,0
18.510894167545107,0
16.92021374365852,0
18.75779531048853,0
18.75779531048853,0
17.812264178277452,0
18.75779531048853,0
16.92021374365852,0
16.754000537689972,0
18.510894167545107,0
18.510894167545107,0
18.510894167545107,0
16.92021374365852,0
18.510894167545107,0
16.92021374365852,0
18.510894167545107,0
16.92021374365852,0
16.92021374365852,0
18.510894167545107,0
16.92021374365852,0
18.75779531048853,0
16.754000537689972,0
17.812264178277452,0
17.812264178277452,0
17.812264178277452,0
18.75779531048853,0
17.812264178277452,0
18.75779531048853,0
17.812264178277452,0
18.75779531048853,0
18.75779531048853,0
17.812264178277452,0
18.75779531048853,0
17.812264178277452,0
18.75779531048853,0
16.754000537689972,0
23.827197366387427,1
18.510894167545107,0
16.92021374365852,0
16.754000537689972,0
17.440555630340583,0
16.754000537689972,0
17.812264178277452,0
18.75779531048853,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
17.01468783637989,0
18.529033838258982,0
16.18699309857415,0
16.16777125027784,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
25.99532894595154,1
24.83493637632908,1
16.754000537689972,0
16.754000537689972,0
16.754000537689972,0
20.58475890089841,0
12.19234141999722,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.31403570044856,0
11.31403570044856,0
11.31403570044856,0
11.31403570044856,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
22.458355156582286,1
11.678331378441253,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
15.712391041241542,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
14.112892243415455,0
15.364031590062952,0
15.364031590062952,0
14.112892243415455,0
14.112892243415455,0
15.364031590062952,0
14.112892243415455,0
14.112892243415455,0
14.112892243415455,0
14.112892243415455,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
13.591088948872358,0
13.591088948872358,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
22.458355156582286,1
11.070478782815764,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
14.499244378385782,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
22.458355156582286,1
12.169475556692156,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
15.346892258321455,0
15.346892258321455,0
15.346892258321455,0
15.346892258321455,0
15.346892258321455,0
15.346892258321455,0
15.346892258321455,0
15.346892258321455,0
20.922699986457907,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
22.458355156582286,1
14.585070004207708,0
22.458355156582286,1
14.585070004207708,0
22.458355156582286,1
14.585070004207708,0
22.458355156582286,1
14.585070004207708,0
22.458355156582286,1
14.585070004207708,0
22.458355156582286,1
14.585070004207708,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
22.458355156582286,1
22.458355156582286,1
11.41472323313743,0
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
12.569425582527328,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
22.458355156582286,1
14.480163247607114,0
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
22.458355156582286,1
14.480163247607114,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
11.96147191493471,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
12.169475556692156,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
13.436002290256962,0
14.112892243415455,0
14.112892243415455,0
14.112892243415455,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
11.41472323313743,0
22.458355156582286,1
22.458355156582286,1
22.458355156582286,1
22.458355156582286,1
22.458355156582286,1
22.458355156582286,1
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
23.900218203765064,1
16.300909388392807,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
23.900218203765064,1
23.900218203765064,1
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
23.900218203765064,1
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
16.300909388392807,0
23.900218203765064,1
23.900218203765064,1
23.900218203765064,1
23.900218203765064,1
23.900218203765064,1
16.300909388392807,0
15.407688414827797,0
15.407688414827797,0
15.407688414827797,0
23.900218203765064,1
15.407688414827797,0
15.407688414827797,0
15.407688414827797,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
22.458355156582286,1
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
12.549652775674481,0
22.458355156582286,1
13.014976983858379,0
22.458355156582286,1
13.014976983858379,0
22.458355156582286,1
13.014976983858379,0
22.458355156582286,1
13.014976983858379,0
22.458355156582286,1
13.014976983858379,0
22.458355156582286,1
13.014976983858379,0
22.458355156582286,1
22.458355156582286,1
22.458355156582286,1
22.458355156582286,1
13.014976983858379,0
13.014976983858379,0
13.014976983858379,0
13.014976983858379,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
22.458355156582286,1
10.838195623362019,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
16.010294779838404,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
15.288479812212266,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
11.41472323313743,0
13.234215781899923,0
